book_id,chap_num,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Great Gatsby,1,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,0.9991922120961051,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356277883e-05,2.0712510356278093e-05,2.0712510356277883e-05
Great Gatsby,2,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734179483047e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,0.9988728323698665,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05,2.8901734104052994e-05
Great Gatsby,3,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,1.9440124416802815e-05,0.9992418351477448,1.9440124416802815e-05
Great Gatsby,4,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,0.9990552325581373,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806201575798e-05,2.4224806202571052e-05,2.4224806201575798e-05
Great Gatsby,5,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,0.9990010245901629,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.5614754098387663e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05,2.561475409838766e-05
Great Gatsby,6,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,0.7462693263542072,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,0.2525635974787153,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05,3.07125307125696e-05
Great Gatsby,7,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,0.9994377162629752,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583865e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05,1.4417531718583857e-05
Great Gatsby,8,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,0.9989747634069398,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05,2.628811777077478e-05
Great Gatsby,9,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,0.9990469208211135,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.4437927663759042e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05,2.443792766375904e-05
